,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
468,015_018.dat,521.85,505.32,10723.0,9,3.63
469,015_019.dat,522.63,505.2,10926.0,10,3.5
470,015_020.dat,523.39,506.05,10825.0,11,3.62
471,015_021.dat,523.11,505.41,10705.0,11,3.72
472,015_022.dat,523.44,505.68,10938.0,11,3.74
473,015_023.dat,522.98,505.21,10798.0,12,3.84
474,015_024.dat,522.97,505.89,10899.0,4,3.47
475,015_025.dat,521.94,504.55,10837.0,15,3.89
476,015_026.dat,522.61,505.51,10955.0,2,3.22
477,015_027.dat,521.94,505.15,10914.0,12,3.64
478,015_028.dat,522.78,505.75,9827.0,19,4.26
479,015_029.dat,524.23,505.91,10872.0,9,3.89
480,016_000.dat,521.5,504.99,10022.0,18,4.11
481,016_001.dat,521.71,504.74,10882.0,16,3.91
482,016_002.dat,521.75,505.54,10690.0,14,3.89
483,016_003.dat,522.84,505.87,8124.0,24,4.23
484,016_004.dat,522.44,505.48,10914.0,5,3.4
485,016_005.dat,521.7,506.22,10518.0,12,3.99
486,016_006.dat,522.98,505.62,10946.0,4,3.45
487,016_007.dat,522.64,505.55,10661.0,18,4.06
488,016_008.dat,521.82,505.19,10489.0,15,4.07
489,016_009.dat,523.01,505.94,9275.0,16,4.25
490,016_010.dat,523.29,505.72,10905.0,11,3.61
491,016_011.dat,521.64,504.53,10806.0,8,3.86
492,016_012.dat,523.38,505.87,10794.0,10,3.93
