,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
13624,071_134.dat,520.86,505.33,6457.0,8,4.52
13625,071_135.dat,522.82,505.34,8154.0,11,4.25
13626,071_136.dat,524.26,504.92,6805.0,6,4.52
13627,071_137.dat,523.93,507.05,2649.0,4,4.69
13628,071_138.dat,523.86,504.99,4569.0,5,4.61
13629,071_139.dat,523.53,505.04,7289.0,7,4.48
13630,071_140.dat,523.02,505.41,8020.0,5,4.3
13631,071_141.dat,523.89,505.94,8345.0,10,4.26
13632,071_142.dat,522.71,505.27,6881.0,9,4.46
13633,071_143.dat,523.02,505.29,9203.0,4,4.12
13634,071_144.dat,521.82,505.13,9115.0,5,4.02
13635,071_145.dat,521.97,505.3,4118.0,8,4.62
13636,071_146.dat,522.73,506.23,10909.0,5,3.78
13637,071_147.dat,523.56,506.45,8330.0,3,4.35
13638,071_148.dat,523.2,508.49,8297.0,14,4.35
13639,071_149.dat,522.45,505.77,6825.0,6,4.46
13640,071_150.dat,522.12,505.06,4448.0,5,4.62
13641,071_151.dat,524.85,501.94,5697.0,3,4.58
13642,071_152.dat,523.79,504.84,8559.0,4,4.21
13643,071_153.dat,523.08,505.78,6144.0,5,4.55
13644,071_154.dat,522.39,504.96,10560.0,2,3.82
13645,071_155.dat,523.48,505.55,10500.0,4,3.85
13646,071_156.dat,524.37,506.02,9989.0,7,4.07
13647,071_157.dat,523.22,504.82,8453.0,6,4.29
13648,071_158.dat,522.86,505.55,9804.0,2,3.99
13649,071_159.dat,523.01,505.22,9242.0,4,3.98
13650,071_160.dat,522.72,505.77,6869.0,5,4.51
13651,071_161.dat,526.03,503.24,10110.0,6,4.18
13652,071_162.dat,524.6,506.37,10830.0,6,3.76
13653,071_163.dat,521.91,505.71,7081.0,7,4.42
13654,071_164.dat,522.54,505.64,7365.0,7,4.45
13655,071_165.dat,523.62,505.32,9115.0,6,4.24
13656,071_166.dat,521.88,505.26,10649.0,3,3.78
13657,071_167.dat,522.31,505.59,6850.0,4,4.45
13658,071_168.dat,524.64,505.76,10301.0,4,3.82
13659,071_169.dat,523.11,505.31,7974.0,7,4.37
13660,071_170.dat,523.23,505.23,7105.0,5,4.41
13661,071_171.dat,522.54,505.11,7240.0,5,4.4
13662,071_172.dat,522.58,505.07,7720.0,11,4.34
13663,071_173.dat,523.27,505.24,9586.0,6,4.07
13664,071_174.dat,522.57,505.39,8625.0,6,4.37
13665,071_175.dat,522.06,504.72,9897.0,6,4.0
13666,071_176.dat,522.76,505.61,5098.0,8,4.61
13667,071_177.dat,522.65,505.28,8884.0,4,4.27
13668,071_178.dat,522.4,505.24,7466.0,10,4.42
13669,071_179.dat,523.42,506.31,7004.0,6,4.42
13670,071_180.dat,523.6,505.29,8102.0,6,4.37
13671,071_181.dat,522.62,505.16,10624.0,6,3.67
13672,071_182.dat,523.12,502.12,8480.0,4,4.39
13673,071_183.dat,523.48,504.75,3851.0,10,4.63
13674,071_184.dat,522.09,504.73,10184.0,4,3.96
13675,071_185.dat,522.71,505.5,10705.0,4,3.71
13676,071_186.dat,523.47,504.22,5634.0,8,4.55
13677,071_187.dat,523.05,505.05,8519.0,7,4.29
13678,071_188.dat,524.61,505.25,9910.0,3,4.02
13679,071_189.dat,523.07,505.12,7079.0,6,4.44
