,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
6776,03/049_016.dat,487.25,508.56,418.0,3,4.95
6777,03/049_017.dat,489.09,508.64,469.0,2,4.9
6778,03/049_018.dat,489.88,509.01,343.0,1,4.8
6779,03/049_019.dat,488.91,509.9,289.0,1,4.57
6780,03/049_020.dat,489.23,514.57,6886.0,1,4.75
6781,03/049_021.dat,488.41,508.84,10957.0,1,4.04
6782,03/049_022.dat,488.5,508.71,10969.0,1,4.04
6783,03/049_023.dat,488.91,507.92,2445.0,5,5.03
6784,03/049_024.dat,489.45,508.81,1482.0,2,5.01
6785,03/049_025.dat,488.78,509.02,1309.0,2,4.95
6786,03/049_026.dat,489.13,513.11,3617.0,3,5.0
6787,03/049_027.dat,488.5,508.74,10861.0,1,4.12
6788,03/049_028.dat,488.43,508.8,10732.0,1,4.11
6789,03/049_029.dat,488.47,508.79,10909.0,1,4.11
6790,03/049_030.dat,491.21,503.04,4218.0,2,4.97
6791,03/049_031.dat,488.76,509.31,171.0,1,4.38
6792,03/049_032.dat,488.42,512.14,157.0,1,4.45
6793,03/049_033.dat,488.94,508.65,514.0,1,5.01
6794,03/049_034.dat,488.85,508.79,202.0,1,4.56
6795,03/049_035.dat,488.35,512.63,9564.0,2,4.48
6796,03/049_036.dat,488.91,508.03,2587.0,1,5.02
6797,03/049_037.dat,491.88,512.35,3207.0,3,5.01
6798,03/049_038.dat,488.39,508.87,10855.0,1,4.06
6799,03/049_039.dat,488.43,508.8,10706.0,1,4.15
6800,03/050_000.dat,493.71,511.13,5694.0,1,4.81
6801,03/050_001.dat,488.73,508.65,181.0,1,4.49
6802,03/050_002.dat,488.26,509.21,123.0,1,4.13
6803,03/050_003.dat,489.93,511.87,294.0,1,4.78
6804,03/050_004.dat,483.2,506.65,8169.0,1,4.74
6805,03/050_005.dat,487.96,508.79,426.0,1,4.83
6806,03/050_006.dat,484.34,506.31,412.0,2,4.85
6807,03/050_007.dat,490.19,509.82,421.0,1,4.9
6808,03/050_008.dat,490.1,511.89,2056.0,4,5.02
6809,03/050_009.dat,487.02,510.4,1754.0,7,5.02
6810,03/050_010.dat,488.47,509.07,10751.0,1,4.07
6811,03/050_011.dat,488.45,508.94,10860.0,1,4.07
6812,03/050_012.dat,488.41,508.7,10703.0,1,4.13
6813,03/050_013.dat,488.45,508.85,10873.0,1,4.09
6814,03/050_014.dat,488.43,508.7,10666.0,1,4.12
6815,03/050_015.dat,483.71,504.48,3181.0,3,5.07
6816,03/050_016.dat,490.66,512.36,475.0,1,4.87
6817,03/050_017.dat,487.63,509.86,531.0,1,4.86
6818,03/050_018.dat,491.17,510.32,355.0,2,4.85
6819,03/050_019.dat,492.35,513.54,553.0,1,4.85
6820,03/050_020.dat,490.62,512.23,10481.0,1,4.44
6821,03/050_021.dat,488.43,508.88,10808.0,1,4.05
6822,03/050_022.dat,488.4,508.86,10992.0,1,4.07
6823,03/050_023.dat,490.71,505.16,7266.0,1,4.67
6824,03/050_024.dat,493.79,511.29,5601.0,4,4.98
6825,03/050_025.dat,492.94,508.21,2678.0,1,5.02
6826,03/050_026.dat,487.73,508.66,1117.0,2,4.99
6827,03/050_027.dat,486.56,512.06,8689.0,1,4.48
6828,03/050_028.dat,488.47,508.92,10713.0,1,4.1
6829,03/050_029.dat,488.48,508.7,10893.0,1,4.12
6830,03/050_030.dat,485.73,504.09,4084.0,3,4.97
6831,03/050_031.dat,488.81,509.26,228.0,1,4.5
6832,03/050_032.dat,489.71,509.85,182.0,2,4.67
6833,03/050_033.dat,493.98,505.0,648.0,2,5.0
6834,03/050_034.dat,489.64,514.45,237.0,1,4.45
6835,03/050_035.dat,491.36,512.05,8505.0,5,4.67
6836,03/050_036.dat,491.08,508.95,10647.0,1,4.31
