,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
56,01/002_016.dat,505.5,541.43,7226.0,2,7.27
57,01/002_017.dat,505.12,541.32,2216.0,3,7.14
58,01/002_018.dat,505.24,541.5,8586.0,2,7.26
59,01/002_019.dat,504.79,541.5,6153.0,3,7.28
60,01/003_000.dat,505.13,537.4,11810.0,1,7.28
61,01/003_001.dat,505.96,537.9,10083.0,1,7.28
62,01/003_002.dat,505.91,538.3,9765.0,2,7.29
63,01/003_003.dat,505.99,538.7,9720.0,1,7.28
64,01/003_004.dat,506.26,539.43,8767.0,2,7.28
65,01/003_005.dat,506.02,539.39,8489.0,2,7.28
66,01/003_006.dat,505.76,539.46,7480.0,2,7.29
67,01/003_007.dat,506.22,539.57,7756.0,1,7.28
68,01/003_008.dat,505.99,539.83,7372.0,1,7.28
69,01/003_009.dat,506.56,540.24,4510.0,3,7.22
70,01/003_010.dat,505.11,540.12,949.0,4,6.92
71,01/003_011.dat,505.72,540.41,2267.0,5,7.11
72,01/003_012.dat,505.69,540.1,1809.0,9,7.24
73,01/003_013.dat,506.57,540.91,3663.0,4,7.27
74,01/003_014.dat,506.26,540.84,1297.0,4,6.99
75,01/003_015.dat,504.58,541.08,1571.0,4,7.02
76,01/003_016.dat,505.98,541.01,6615.0,2,7.26
77,01/003_017.dat,505.98,540.74,1326.0,6,7.07
78,01/003_018.dat,505.55,541.4,1945.0,4,7.04
79,01/003_019.dat,505.99,541.5,7232.0,2,7.25
80,01/004_000.dat,505.14,537.39,11810.0,1,7.26
81,01/004_001.dat,505.88,537.6,10263.0,1,7.28
82,01/004_002.dat,506.05,538.1,10646.0,1,7.27
83,01/004_003.dat,506.16,538.38,8994.0,1,7.28
84,01/004_004.dat,506.7,538.52,9814.0,2,7.27
85,01/004_005.dat,506.74,539.36,8927.0,2,7.27
86,01/004_006.dat,506.49,539.26,7952.0,2,7.28
87,01/004_007.dat,506.75,539.45,8242.0,1,7.28
88,01/004_008.dat,506.31,539.6,8095.0,2,7.28
89,01/004_009.dat,507.1,539.82,2903.0,3,7.25
90,01/004_010.dat,505.5,540.49,673.0,4,6.77
91,01/004_011.dat,505.66,539.67,1582.0,5,6.97
92,01/004_012.dat,506.3,540.57,3688.0,3,7.18
93,01/004_013.dat,505.99,540.7,7814.0,2,7.28
94,01/004_014.dat,506.0,540.99,7633.0,2,7.29
95,01/004_015.dat,505.91,540.7,1323.0,3,6.98
96,01/004_016.dat,505.22,540.91,2608.0,6,7.12
97,01/004_017.dat,505.08,540.91,2147.0,4,6.96
98,01/004_018.dat,506.11,541.2,1950.0,4,7.0
99,01/004_019.dat,505.61,541.77,5849.0,2,7.2
100,01/005_000.dat,505.76,537.48,5041.0,6,7.32
101,01/005_001.dat,506.0,537.67,11711.0,1,7.26
102,01/005_002.dat,506.05,538.1,11382.0,1,7.27
103,01/005_003.dat,506.27,538.19,10826.0,1,7.27
104,01/005_004.dat,506.35,538.55,10740.0,1,7.27
105,01/005_005.dat,506.56,538.84,9741.0,1,7.26
106,01/005_006.dat,506.28,539.27,9396.0,1,7.27
107,01/005_007.dat,506.27,539.18,8319.0,1,7.28
108,01/005_008.dat,506.25,539.43,7184.0,2,7.27
109,01/005_009.dat,506.17,540.2,3213.0,6,7.22
110,01/005_010.dat,506.29,539.57,1264.0,4,7.01
