,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
28279,148_159.dat,522.78,505.81,10318.0,1,3.73
28280,148_160.dat,522.9,505.94,6822.0,5,4.42
28281,148_161.dat,522.66,505.55,10047.0,1,3.84
28282,148_162.dat,523.08,505.92,10326.0,1,3.75
28283,148_163.dat,524.21,506.07,7018.0,11,4.41
28284,148_164.dat,523.06,505.78,10011.0,1,3.82
28285,148_165.dat,522.93,505.57,9245.0,8,4.01
28286,148_166.dat,522.82,505.71,10700.0,1,3.59
28287,148_167.dat,523.33,505.69,6212.0,10,4.5
28288,148_168.dat,523.26,506.33,5208.0,8,4.51
28289,148_169.dat,522.77,506.08,9369.0,3,4.05
28290,148_170.dat,522.55,505.7,9350.0,1,3.96
28291,148_171.dat,522.95,505.56,5108.0,6,4.57
28292,148_172.dat,522.65,505.5,8760.0,2,4.12
28293,148_173.dat,522.82,505.69,8725.0,2,4.12
28294,148_174.dat,522.99,505.54,9765.0,1,3.89
28295,148_175.dat,523.24,506.14,5443.0,10,4.52
28296,148_176.dat,523.25,505.93,10241.0,1,3.78
28297,148_177.dat,523.26,505.94,9013.0,4,4.17
28298,148_178.dat,522.74,505.8,10652.0,1,3.59
28299,148_179.dat,522.85,505.75,10689.0,1,3.6
28300,148_180.dat,523.13,505.7,9790.0,1,3.89
28301,148_181.dat,522.4,505.72,6753.0,5,4.42
28302,148_182.dat,522.82,505.7,10656.0,1,3.61
28303,148_183.dat,522.53,505.81,10532.0,1,3.67
28304,148_184.dat,522.81,505.7,10674.0,1,3.57
28305,148_185.dat,523.29,505.59,9933.0,2,3.92
28306,148_186.dat,523.16,505.82,9237.0,1,4.02
28307,148_187.dat,522.63,506.04,7482.0,6,4.3
28308,148_188.dat,522.67,505.62,2927.0,12,4.66
28309,148_189.dat,522.83,505.57,9412.0,1,3.92
28310,149_000.dat,522.87,506.67,10884.0,1,3.67
28311,149_001.dat,522.84,506.81,10849.0,1,3.58
28312,149_002.dat,522.57,506.49,9748.0,1,3.94
28313,149_003.dat,523.25,507.0,4278.0,6,4.63
28314,149_004.dat,522.85,506.7,10849.0,1,3.56
28315,149_005.dat,522.79,506.55,9773.0,3,4.01
28316,149_006.dat,522.88,506.95,9746.0,1,4.0
28317,149_007.dat,522.86,506.8,10785.0,1,3.6
28318,149_008.dat,523.0,506.58,10712.0,1,3.64
28319,149_009.dat,522.83,506.83,10813.0,1,3.59
28320,149_010.dat,522.89,506.63,10852.0,1,3.6
28321,149_011.dat,523.03,506.56,10957.0,1,3.62
28322,149_012.dat,522.87,506.7,10882.0,1,3.54
28323,149_013.dat,522.9,506.59,10816.0,1,3.57
28324,149_014.dat,522.92,506.47,10795.0,1,3.62
28325,149_015.dat,523.21,506.81,9042.0,6,4.19
28326,149_016.dat,522.78,507.05,9326.0,4,4.08
28327,149_017.dat,522.77,506.86,10809.0,1,3.62
28328,149_018.dat,522.79,506.68,10927.0,1,3.57
28329,149_019.dat,523.44,506.59,9551.0,1,3.99
28330,149_020.dat,523.12,506.7,10455.0,1,3.79
28331,149_021.dat,523.67,506.66,9497.0,3,4.15
28332,149_022.dat,522.83,506.43,9610.0,6,4.05
28333,149_023.dat,522.99,506.88,5089.0,5,4.61
28334,149_024.dat,522.86,506.77,9460.0,4,4.07
28335,149_025.dat,522.88,506.61,6311.0,8,4.51
28336,149_026.dat,523.08,506.47,10014.0,4,3.99
28337,149_027.dat,522.82,506.8,10240.0,1,3.87
28338,149_028.dat,522.95,506.94,7243.0,8,4.44
28339,149_029.dat,522.54,507.18,4154.0,3,4.66
28340,149_030.dat,523.58,506.84,6745.0,5,4.51
28341,149_031.dat,522.98,507.05,9233.0,3,4.14
28342,149_032.dat,522.62,506.8,6763.0,10,4.46
28343,149_033.dat,522.64,506.47,8617.0,2,4.27
28344,149_034.dat,522.72,506.61,9219.0,6,4.06
28345,149_035.dat,523.11,507.15,3628.0,5,4.68
28346,149_036.dat,522.58,506.63,10635.0,1,3.76
28347,149_037.dat,523.16,506.98,7815.0,7,4.36
28348,149_038.dat,523.5,506.61,10461.0,1,3.78
28349,149_039.dat,522.76,506.38,10886.0,1,3.55
28350,149_040.dat,522.82,506.47,10918.0,1,3.54
28351,149_041.dat,522.92,506.34,11009.0,1,3.57
28352,149_042.dat,522.8,506.45,7975.0,6,4.4
28353,149_043.dat,522.95,506.77,9306.0,2,4.14
28354,149_044.dat,523.04,506.34,10647.0,1,3.65
28355,149_045.dat,523.0,506.76,6509.0,12,4.45
28356,149_046.dat,522.85,506.32,10952.0,1,3.54
28357,149_047.dat,523.09,506.26,10820.0,1,3.6
28358,149_048.dat,522.91,506.35,10806.0,1,3.6
28359,149_049.dat,522.81,506.36,10919.0,1,3.56
28360,149_050.dat,522.93,506.39,10520.0,1,3.76
28361,149_051.dat,523.34,506.82,7547.0,5,4.46
28362,149_052.dat,523.12,506.75,6670.0,9,4.46
28363,149_053.dat,523.02,506.61,7685.0,7,4.39
28364,149_054.dat,523.25,506.42,7386.0,7,4.39
28365,149_055.dat,523.04,506.39,6077.0,5,4.53
